31 56 100 177 316 562 1000 1778 3162 5623 10000 17782 31622 56234 100000 177827 316227 562341 1000000 1778279
0.0 0.0 0.0 3.0 11.0 17.0 28.0 37.0 59.0 77.0 135.0 200.0 200.0 200.0 200.0 200.0 200.0 200.0 200.0 200.0
1.0 0.0 1.0 1.0 2.0 3.0 9.0 1.0 2.0 8.0 7.0 19.0 25.0 29.0 63.0 91.0 136.0 247.0 458.0 775.0
