31 56 100 177 316 562 1000 1778 3162 5623 10000 17782 31622 56234 100000 177827 316227 562341 1000000 1778279
3208.8368412304726 3205.757161961867 3189.6426579972003 3578.9005849292516 3759.4488398372605 3468.3595930443075 3885.0276802727817 3753.581060408128 4063.5015642015856 4072.1394134611173 3901.2975269165736 4003.239262469551 3584.3342829821686 3674.6754906357983 3881.2477994291726 3801.378695512461 3807.5973960597607 3701.8766508828257 3945.48026319739 3763.2578049930958
6.0 5.0 10.0 7.0 9.0 20.0 36.0 62.0 97.0 177.0 312.0 447.0 796.0 1452.0 2682.0 5125.0 9500.0 14615.0 31399.0 52385.0
