31 56 100 177 316 562 1000 1778 3162 5623 10000 17782 31622 56234 100000 177827 316227 562341 1000000 1778279
1943.677522862974 2237.096666624331 2592.7792054190054 2535.9099039770676 2127.4384336425383 2453.645823266018 1946.8159135891422 1591.9152155781007 2313.649149245613 2513.7154932715976 4581.363354960309 4722.489697851679 4722.489697851679 4722.489697851679 4722.489697851679 4722.489697851679 4722.489697851679 4722.489697851679 4722.489697851679 4722.489697851679
0.0 0.0 0.0 0.0 1.0 1.0 1.0 0.0 2.0 4.0 3.0 12.0 21.0 36.0 56.0 93.0 166.0 654.0 1135.0 1954.0
