10 17 31 56 100 177 316 562 1000 1778 3162 5623 10000 17782 31622 56234 100000
0.07037500421793205 0.09212359918575584 0.12314262671638226 0.1294866013054559 0.1399935646180496 0.12726117650590246 0.12831900213165393 0.13899934626372984 0.13683395253917444 0.14276030903162384 0.13965705162585051 0.14263609666067825 0.1392651545844312 0.13698256809145282 0.13632636672785292 0.14213015725979633 0.1433307047572263
11.0 12.0 17.0 29.0 32.0 65.0 85.0 76.0 114.0 165.0 259.0 420.0 728.0 1315.0 2223.0 3968.0 6999.0
