31 56 100 177 316 562 1000 1778 3162 5623 10000 17782 31622 56234 100000 177827 316227 562341 1000000 1778279
0.046954075591134854 0.06033030203644759 0.06882318344169844 0.07456131330222357 0.08077498298853919 0.08766087848905621 0.09409004063562412 0.10880716725714847 0.11275197650040503 0.11275197650040503 0.11275197650040503 0.11275197650040503 0.11275197650040503 0.11275197650040503 0.11275197650040503 0.11275197650040503 0.11275197650040503 0.11275197650040503 0.11275197650040503 0.11275197650040503
5.0 1.0 1.0 1.0 2.0 3.0 4.0 2.0 2.0 7.0 9.0 17.0 19.0 43.0 61.0 97.0 183.0 295.0 448.0 786.0
